en,ko
I am sick and tired of listening to the loud music that my neighbors are always playing.,나는 이웃들이 항상 연주하는 시끄러운 음악을 듣는 것에 신물이 납니다.
"The character in the novel decided not to investigate certain unsettling mysteries because he believed that sometimes, ""ignorance is bliss,"" and knowing the truth might be too much to bear.","소설 속 인물은 때때로 ""모르는게 약이다""라고 믿었고 진실을 아는 것이 너무 견디기 어려울 수 있다고 믿었기 때문에 불안한 특정 미스터리를 조사하지 않기로 결정했습니다."
"If you want to play that game, you need a partner who will play with you. It takes two to tango.","만약 당신이 그 게임을 하고 싶다면, 당신은 당신과 함께 할 파트너가 필요합니다. 손뼉도 마주쳐야 소리가 납니다."
The car salesman asked the customer to put his John Hancock on the bottom of the contract.,자동차 판매원은 고객에게 존 행콕을 계약서 하단에 넣어달라고 부탁했습니다.
Lolita has her head in the clouds if she thinks she will win the tournament.,로리타는 그녀가 그 대회에서 우승할 것이라고 생각하면서 공상에 빠져. 
Shhh. Walls have ears. Someone may be listening. ,"쉿, 낮말은 새가 듣고 밤말은 쥐가 듣는다고. 누군가가 듣고 있는지도 몰라."
The kids wanted to do a good science project but too many cooks spoilt the broth.,아이들은 좋은 과학 프로젝트를 하고 싶었지만 사공이 많아 배가 산으로 갔습니다.
"I am not done yet, I can't call it a day I need to work more for couple of hours.","아직 안 끝났어요, 오늘은 몇 시간 더 일해야 할 것 같아요."
"Now that I have my degree, I can start getting my foot in the door.",이제 학위를 받았으니 문에 발을 들여 놓을 수 있습니다.
Don't count your chickens before they hatch.,떡 줄 사람은 꿈도 안 꾸는데 김칫국부터 마신다.
what brings you here?,무슨 일로 오셨어요?
I wish she would get off my back.,그녀가 잔소리를 그만 했으면 좋겠다.
No buts!,토 달지 말고!
The air fryer isn't just a fad. Just climb on the bandwagon and get one for healthy cooking.,에어프라이어는 단순한 유행이 아닙니다. 유행에 편승하여 건강한 요리를 위해 하나를 얻으십시오.
I felt like two cents when I dropped the birthday cake on the floor.,생일 케이크를 바닥에 떨어뜨렸을 때 부끄러웠습니다.
You may become famous someday. Every dog has his day. ,자네는 언젠가 유명해질지도 모른다고. 쥐구멍에도 볕들 날 있으니까.
"You can't compare those two companies, they're apples and oranges!","너는 두 회사를 비교할 수 없어, 그 들은 완전히 다르다."
Tell me about it.. It says I'm being laid off. Can you believe that? ,내 말이. 내가 해고당한다고 쓰여있던데 믿을 수 있겠어요?
Do you know why Jenny gave John the cold shoulder.,제니가 왜 존에게 쌀쌀맞게 대하는지 알아요?
A journey of a thousand miles begins with a single step.,천 리 길도 한 걸음부터.
"There were tickets available last week, but he missed the boat by waitinng till today to try to buy some.","지난주에는 표가 있었지만, 그는 오늘이 되어서야 몇장 사려고 기다리는 바람에 기회를 놓쳤다."
The withdrawal of recognition for study centres by the University Grants Commission was a bolt from the blue.,대학 보조금 위원회(University Grants Commission)의 연구 센터 인정 철회는 청천벽력이었습니다.
He never has his own opinion. He is very wishy-washy.,그는 항상 자신의 의견을 가지지 않아. 그는 확고하지 않은 사람이에요.
He will have one more feather in his cap after he has finished this incredibly difficult assignment.,그는 이 믿을 수 없을 정도로 어려운 과제를 끝낸 후에 그의 성과를 하나 더 추가 하게 될 것이다.
He wasn't sure if he would be chosen to win the award. He had ants in his pants.,수상자로 뽑힐지 확신이 없어서 긴장을 많이 했어요.
Maria was on cloud nine to see her husband back from a long business trip.,마리아는 그녀의 남편이 긴 출장에서 돌아오는 것을 보기 위해 기뻐서 어쩔 줄을 몰랐습니다.
Nothing seems to be working in this car. It seems to be very run down.,이 차에서는 아무것도 작동하지 않는 것 같아요. 그것은 아주 낡아 보여요.
Thank you so much for fixing my flat tire. You are a knight in shining armour.,타이어 터진 거 고쳐줘서 정말 고마워. 넌 나의 구세주야.
He's making money hand over fist.,그는 일확천금을 벌고 있어요.
He is so happy that everyone he invited to the party is coming. He's batting a thousand.,파티에 초대한 사람들이 다 와줘서 너무 기뻐하고 있어요. 완벽한 기록을 가지고 있어요.
It's a top secret. Try not to spill the beans.,이거 특급 비밀이야. 비밀을 발설하지마.
Everything is just peachy.,모든 게 그저 좋기만 해.
"You're not understanding this, Dennis, but I think I have something that could help you wrap your head around it.",이해를 못 하고 있는 거 같은데 네가 이해하는 데 도움이 될 만한 게 있어.
"Since he came into a lot of money, he always picks up the tab whenever we go out to dinner.",그가 돈을 많이 벌게 되었기 때문에 우리가 저녁 식사를 할 때마다 항상 내비쳐 줘.
I'm all about trying new foods.,맛집 탐방하는 거 너무 좋아.
"You know, I've asked Dan and Mike to play devil's advocate against this bill, assemble some arguments. You know, what people might say against it and stuff.",댄과 마이크에게 반대 비판을 시켰어. 국민이 할만한 반대 의견을 모아 오라고 했지.
Everyone in school told her how ugly and stupid she was. She was unable to take it and eventually changed schools.,학교에 있는 모든 사람들이 그녀에게 얼마나 못생기고 멍청한지 말했습니다. 그녀는 괴롭힘을 견딜 수 없었고 결국 전학을 갔습니다.
Everyone went bananas for their new record.,그들은 새로운 음반에 모든 사람들이 열광했다.
We are all going to chip in and give the teacher a gift.,우리는 모두 돈을 모아서 선생님께 선물을 드릴 겁니다.
Son Heung-Min was sufficiently under the weather to have to pull out of the World cup football qualifier.,손흥민 선수는 월드컵 예선전에서 손을 떼야 할 정도로 충분히 몸이 좋지 않았다.
His plight was serious; but he weathered the storm.,"그의 곤경은 심각했지만, 그는 고비를 견뎌냈습니다."
His carefully planned road trip started to go south when the car broke down in the middle of nowhere.,신중하게 계획된 그의 여행은 갑자기 차가 고장 나면서 상황이 악화되기 시작 했습니다.
"We heard that you got fired a few weeks ago, though do not be discouraged about this. After all, every cloud has a silver lining.","네가 몇 주 전에 해고 됐다는 걸 들었어, 근데 낙담하지마. 하늘이 무너져도 솟아날 구멍은 있으니까."
She was paid under the table and continued to collect her unemployment checks illegally.,그녀는 급여를 지급받았고 계속해서 불법적으로 실업 수표를 모았다.
I wouldn't put it past her to talk about me behind my back.,저는 그녀가 제 이야기를 뒤에서 하는 것을 잊진 않을 겁니다.
I keep my eyes on the ball.,제가 맡은 일에만 전념하고 있습니다.
He had butterflies in the stomach when he was on the stage for the first time.,그가 처음으로 무대에 섰을 때 안절부절 못했다.
I hated greasy spoon dinner last night.,난 어젯 밤에 먹었던 값싼 식사를 싫어했다.
Sometimes he's nasty and insulting. He can really dish out.,가끔은 심술궂고 모욕적인 행동을 하기도 해요. 정말 혼낼 수도 있어요.
"I'm meeting her parents tonight, and I have a bad case of butterflies in my stomach.","오늘 밤 그녀의 부모님을 만나기로 했는데, 마음이 편치 않아요."
The whole town was quick to jump on the bandwagon when people began to realize the home team would win the championship.,"사람들이 홈팀이 우승할 것이라는 것을 깨닫기 시작했을 때, 온 마을이 재빨리 시류에 편승했습니다."
"The artist labored for months on a mural in a public space, but when it gained fame and recognition, someone else received credit for it, exemplifying the idea that ""one man sows and another reaps.""",작가는 공공장소의 벽화를 위해 몇 달 동안 노력했지만 그것이 명성과 인지도를 얻으자 다른 사람이 그 공로를 인정받는 등 '재주는 곰이 부리고 돈은 되놈이 가져간다.'는 생각을 실증했다.
"She knew the test was going to be very difficult, and she had the jitters all day.","그녀는 시험이 매우 어려울 것이라는 것을 알고 있었고, 하루 종일 초조했습니다."
We wanted to make our home look spic and span for the holiday party. We spent days sprucing it up.,우리는 연말 파티를 위해 우리 집을 정돈하고 싶었습니다. 우리는 몇 일 동안 정돈했어요.
It took me four hours to renew my driver's license. I was sent to almost every department and seemed to get the runaround.,"운전면허 갱신에 4시간이 걸렸어. 나는 거의 모든 부서로 보냈고, 마치 어디로 보낸 것처럼 느껴졌어."
"He was essentially cutting off his nose to spite his face, as it hurt the entire team's progress.","그는 팀 전체의 발전에 해를 끼치기 때문에, 누워서 침 뱉는 격이다."
All this argument because of deciding on who should do the dishes? What a storm in a teacup.,누가 설겆이를 해야 하는 것 때문에 이 모든 논쟁이 벌어졌다고? 쓸데 없는 소동이네.
"The actress made an outstanding comeback on the stage, after her bout with pneumonia.",그 여배우는 폐렴에 걸린 후에 무대에 아주 멋지게 복귀했습니다.
"A dog tried to bite me, and then I was so scared. A burnt child dreads the fire so I hate dogs now.","개가 물으려고 했는데, 나는 너무 무서웠다. 자라보고 놀란 가슴 솥뚜껑 보고 놀란다고, 지금도 개가 싫다."
"Well, what if she won't tell me? you can cross that bridge.",말 안 해 주면? 그때 가서 고민해.
He keeps talking to himself. I think he's not playing with a full deck.,그는 계속 혼잣말을 합니다. 제 생각에 그는 비정삭적이지 않은 것 같습니다.
She just came out of a terrible divorce. She's doing well now and it seems that she landed on her feet.,"그녀는 이제 막 이혼을 하고 나왔어요. 그녀는 잘 지내고 있고, 안 좋은 상황에서 성공적으로 나온 것 같아요."
"Surely, this is to burn the house to roast the pig.",확실히 이건 빈대 잡으려고 초가삼간 태우는 격이야.
History has shown us that the end never justifies the means.,역사는 목적이 결코 수단을 정당화 하지 않는 다는 것을 보여줬다.
Her husband was in the doghouse for leaving her to cope oh her own.,그녀의 남편은 그녀가 스스로 대처하도록 내버려두어서 면목이 없었다.
I lost track of my childhood friend after she moved to a different country.,소꿉친구가 다른 나라로 이사간 후 연락이 끊겼습니다.
You hit the nail on the head.,"맞아, 정확해."
"Well, a rotten apple spoils the whole barrel, right? So why give the job to a shifty character like Michael?",미꾸라지 한마리가 온 물을 흐리네요. 그럼 왜 마이클 같은 변덕스러운 인물에게 그 일을 맡겼을까요?
I finally got to the bottom of why he was angry at me.,왜 그가 나에게 화가 나 있는지 마침내 알게 되었다.
"Trying to maintain order and keep everyone happy can be quite challenging for a mother with a large brood, and peace and quiet are often rare luxuries.","가지 많은 나무 바람 잘 날 없기 때문에, 질서를 유지하고 모든 사람을 행복하게 하려고 노력하는 것은 상당히 어려울 수 있으며, 평화와 고요함은 종종 드문 사치입니다."
The bomb made the city go down in flames.,폭탄은 도시를 파멸했다.
"I know you had a rough day, but you have to get that done today. So pull yourself together.",너 힘든 하루 보낸 거 아는데 너 이거 오늘까지 끝내야해. 그러니까 정신 좀 차려봐.
All the things he said about her qualities of leadership were just banana oil.,그가 그녀의 리더십에 대해 한 말은 모두 아첨에 불과했다.
I had a fender bender on my way to work this morning.,오늘 아침 출근하는 길에 가벼운 사고가 있었어요.
She bit off more than she could chew in our original plan.,그녀는 우리의 계획을 가지고 그녀 능력 밖의 일을 했다.
The children ate all of the cookies and ran away. Peter was the only one who remained and was left holding the bag.,"아이들은 과자를 다 먹고 도망쳤고, 피터만 남아 책임을 지게 되었습니다."
"They're hiring a select group of people, so you should seek your chance to get your foot in the door.",그들은 엄선된 그룹의 사람들을 고용하고 있으므로 문에 발을 들여놓을 기회를 찾아야 합니다.
"Now that most of the inventory is done, we are beginning to see daylight.",이제 대부분의 재고가 완료되어 햇빛을 보기 시작했습니다.
"Now that you have started your new position with the company, it will probably take you a few months to learn the ropes.",이제 회사에서 새로운 업무를 시작하셨으니 요령을 익히려면 몇 달은 걸릴 것입니다.
"For all I know, this is some kind of trick. ",아마도 이것은 일종의 속임수다.
There's no use trying to keep this business going. We are flogging a dead horse.,이 사업을 계속하려고 노력해도 소용이 없습니다. 우리는 헛수고를 하고 있습니다.
He decided to go back to college because he realized he had a dead-end job.,그는 자신이 막다른 길을 가고 있다는 것을 깨달았기 때문에 대학에 다시 가기로 결심했습니다.
"I called their customer service line, but everyone kept on passing the buck.",그들의 고객 서비스 라인에 전화를 걸었지만 모두가 계속 책임을 떠넘겼습니다.
"Though if it's gone on this long, maybe Bungie is content to let sleeping dogs lie here.",이렇게 오랫동안 지속된다면 아마도 Bungie는 긁어 부스럼 만들지 않는 것에 만족할 것입니다.
"Well, there's medication, but why don't we cross that bridge if we come to it?",약을 처방할 수도 있지만 그건 정말 필요할 때 쓰기로 하죠.
I get a kick out of it every time I see her dance.,나는 그녀가 춤을 추는 것을 볼 때마다 정말로 즐겨요.
"I'll let you off the hook this time, but next time you steal, you'll pay for it.",이번엔 내가 봐준다. 근데 다음 번에 또 훔치면 넌 대가를 치러야 될 거야.
"You said that you would help pay for their wedding. Well, it's been three months. cough it up.","두 사람의 결혼식 비용을 내겠다고 하셨잖아요. 글쎄요, 벌써 3개월이나 지났는데요. 토해내세요."
John's way of life is so different from all of ours. He is known as the black sheep of the family.,존의 삶의 방식은 우리 모두와 너무나도 다릅니다. 그는 집안의 골칫덩어리로 알려져 있습니다.
I got cold feet when I saw how many people were going to hear it.,그 사람은 많은 사람들이 듣게 될 것을 보고 식어버렸다.
beats me. I think I'll go freshen up.,난 모르겠구나. 난 바람이나 좀 쐬러 가야 겠구나.
I don't like it when she pushes me around.,나는 그녀가 나를 압박하는 걸 싫어해.
A bird in the hand is worth two in the bush,지금 갖고 있는 것이 앞으로도 갖게 될 것보다 훨씬 값지다.
Building a strong and lasting relationship requires small acts of kindness and love every day; drop by drop fills the tub of affection between two people.,강력하고 지속적인 관계를 구축하려면 매일 작은 친절과 사랑의 행동이 필요합니다. 두 사람 사이의 애정으로 티끌 모아 태산을 만듭니다.
It would be good if you stop sitting on the fence and choose whose side you are on.,당신이 고민하는 것을 멈추고 당신이 누구 편인지 선택하면 좋을 것입니다.
"Thanks for the invite, but could I take a rain check?",초대해 줘서 고맙지만 다음으로 미루면 안 될까?
Don't egg on little kids to flight.,꼬마들을 부추겨서 싸움시키지마.
I fell for her as soon as I met her.,만나자마자 홀딱 반했어요.
Are you coming for a drink? Can I take a rain check? I must get this finished tonight.,한 잔 하러 오시겠어요? 다음을 기약해도 될까요? 오늘 밤에 이 일을 끝마쳐야 해서요.
There's a way to kill two birds with one stone.,일석이조의 방법을 찾은거죠.
"As your financial consultant, the only advice I can give is that a penny saved is a penny earned.",재무 상담사로서 제가 할 수 있는 조언은 지출을 줄이고 저축을 하시라는 겁니다.
The teacher was flogging a dead horse when he lectured the students about the dangers of too much technology. They were glued to their smartphones while he spoke.,"선생님이 학생들에게 지나치게 많은 기술들의 위험성에 대해 강의 하고 있었을 때, 그건 헛수고 하고 있었어. 그가 말하는 동안 학생들은 스마트폰에 달라붙어 있었습니다."
It is impossible to bring that child to a restaurant; he is too hyper.,그 아이를 식당에 데려오는 것은 불가능합니다. 그는 너무 흥분한 상태입니다.
Actions speak louder than words,행동이 말보다 중요하다.
"Ji-hee, I hope you'll be able to have your cake and eat it.","우리 지희 씨, 앞으로도 두 마리 토끼를 다 잡을 수 있도록 응원하겠습니다."
I have a headache and don't feel up to par.,머리가 아파서 기분이 좋지 않아요.
"Before I submit the report, I want to go over it one more time for mistakes.",보고서를 제출하기 전에 실수가 없는지 한 번 더 검토해보고 싶습니다.
"When the pilot became ill, the co-pilot had to take over the controls of the aircraft.","조종사가 병에 걸렸을 때, 부조종사는 항공기의 조종권을 넘겨받아야 했습니다."
This podcast is for the birds.,이 팟캐스트 형편 없어.
Everyone has a skeleton in the closet. I know she has a skeleton in the closet.,털어서 먼지 안 나는 사람 없는 법이에요. 그녀가 말 못할 비밀이 있다는 것을 알고 있어요.
So when did it all go south?,사이가 틀어진 건 언제였나요?
He has had to put up with her terrible disposition if he wanted to remain married to her.,그는 만약 그가 그녀와 계속 결혼하고 싶다면 그녀의 지독한 기질을 견뎌야 했습니다.
He felt as right as rain after his brain surgery.,그는 뇌수술 이후에 아주 건강한 느낌이 들었다.​
I'm giving you a taste of your own medicine.,자업자득이에요. 나는 당신에게 받은 대로 돌려준 것 뿐이에요.
"You keep trying to convince him to join your company, but I think you're flogging a dead horse. He's happy where he is.","당신은 계속해서 그가 당신 회사에 입사하도록 설득하려고 하지만, 저는 당신이 헛수고를 하고 있다고 생각합니다. 그는 그가 있는 곳에서 행복합니다."
The princess used to be quite poor. She certainly moved from rags to riches.,공주가 아주 가난했던 것은 옛날 이야기다. 그녀는 지금은 확실히 개천에서 용난 케이스이다.
It's not rocket science,별로 어려운 일 아니잖아
"Since my manager did not ask me anything about me coming late that day, I did not speak to him about it – it is best to let sleeping dogs lie.","그날 제 매니저가 제가 늦게 오는 것에 대해 아무것도 묻지 않았기 때문에, 저는 그에게 그것에 대해 말하지 않았습니다. 긁어 부스럼 일으키지 않는 것이 최선입니다."
"The school club needed funds to organize a field trip, so they organized a bake sale to raise money, understanding that ""Money makes the mare go.""","학교 동아리에서는 견학을 준비하기 위한 자금이 필요했기 때문에 ""돈이면 귀신도 부릴 수 있다.""는 것을 이해하고 돈을 모으기 위해 빵 판매를 조직했습니다."
I am tired of working so hard. I just want to stay home and goof off.,저는 너무 열심히 일하는 것에 지쳤어요. 그냥 집에 있으면서 놀고 싶어요.
Discovering that my best friend had been dating my ex-boyfriend behind my back was a painful experience; it felt like I had been stabbed in the back.,내 가장 친한 친구가 내 전 남자친구와 몰래 데이트를 하고 있다는 사실을 알게 된 것은 고통스러운 경험이었습니다. 믿는 도끼에 발등 찍히는 기분이였다.
"I was excited to hear about her vacation. When she told me about it, I was all ears.",저는 그녀의 휴가 소식을 듣고 신났습니다. 그녀가 저에게 휴가 소식을 전했을 때 저는 귀를 귀울였어요.
The fly in the ointment was that they had failed to consider regulatory requirements.,옥에 티는 규제 요구 사항을 전혀 고려하지 못햇다는 것 입니다.
"When Mary blamed the oven for burning the turkey on Thanksgiving, her husband jokingly replied, A bad workman always blames his tools.","메리가 추수감사절에 칠면조를 태우는 것에 대해 오븐을 탓하자, 그녀의 남편은 농담으로 서투른 목수가 항상 연장 탓한다고 대답했습니다"
I am beginning to feel under the weather.,조금 몸이 안 좋아지고 있다.
you're barking up the wrong tree. you are askinng the wrong person.,헛다리 짚었어요. 엉뚱한 사람에게 묻고 계시네요.
You're flogging a dead horse trying to persuade him to come with us – he hates going out at night.,네가 우리랑 함께 하도록 걔를 설득하려고 하는 건 헛수고 하고 있는 거야. 걔는 밤에 나가는 것을 싫어해.
You can say that again.,정말 그래.
"When $6000 dollars was missing from the company, I began to smell a rat and thought it may be internal theft.","회사에서 6,000달러가 빠져나간 걸 볼 때, 내부적인 도난일 수도 있을 것 같아 의심이 들었어요."
Both sides agreed to leave no stone unturned in their efforts to end the dispute.,양측은 그 분쟁을 끝내기 위한 노력에 수단과 방법을 가리지 않기로 합의했습니다.
Why does it matter if I toss this plastic wrapper out the window? I'm just a drop in the bucket.,내가 이 비닐 포장지를 창 밖에 버린들 뭐 어떻겠어? 나 하나 쯤이야.
The crowd is going bananas.,관객들이 열광하고 있어.
You're way ahead of yourself. Don't count your chickens before they hatch.,당신은 앞질러 가기를 좋아하는군요. 김칫국부터 마시면 안 되지.
You must be in a fool's paradise if you think that it will rain at the time of such hot summers.,이렇게 무더운 여름에 비가 올 것이라고 생각한다면 그야말로 헛된 행복에 있는 셈이다.
A lot of eggs to put in one basket.,너무 그 사람에게만 의존하시네요.
"Bill and his brothers are always fighting. As they say,Familiarity breeds contempt. ",빌과 그 형제들은 언제나 싸움만 해. 흔히 말하는 친밀은 경멸의 근본 이라는 건가?
"When it came to choosing a vacation destination, Mike was always tempted to explore far-off exotic locations, thinking that the grass is greener on the other side of the fence, even though he lived in a beautiful area.",휴가지를 선택할 때 Mike는 비록 아름다운 지역에 살았음에도 불구하고 다른 사람의 상황이 언제나 나보다 나아 보인다 생각하면서 항상 멀리 떨어진 이국적인 장소를 탐험하고 싶은 유혹을 느꼈습니다.
If she is able to walk the marathon then I'll eat my hat.,"만약 그녀가 마라톤을 할 수 있다면, 내 손을 장 지진다."
A picture is worth a thousand words.,백문이 불여일견.
No woman should be kept in a fool's paradise by promising her of marriage when one does not intend to.,어떤 여성도 의도하지 않은 결혼을 약속함으로써 거짓된 행복에 갇혀서는 안 됩니다.
She shopped around for the perfect dress to wear to the party.,그녀는 파티에 입을 완벽한 드레스를 찾기 위해 쇼핑을 했습니다.
"Sarah worked hard to earn extra cash for a special outing with her friends because, in her mind, ""Money makes the mare go.""","Sarah는 친구들과의 특별한 나들이를 위해 추가 현금을 벌기 위해 열심히 일했습니다. 왜냐하면 그녀의 마음속에는 ""돈이면 귀신도 부릴 수 있다.""는 생각이 있었기 때문입니다."
The shopping mall was mobbed with customers the day before Christmas.,크리스마스 전날 쇼핑몰은 고객으로 북적였습니다.
He was no competition for me. It was like apples and oranges.,그는 나랑 비교할 게 없어. 완전히 다른 거야.
Flake helps break the ice when I am interviewing.,플레이크는 내가 인터뷰 할 때 어색하지 않게 도와줘요.
I've got butterflies in my stomach.,긴장해서 가슴이 너무 떨려.
"Last semester his grades were very low, so this year he decided to buckle down.","지난 학기에 그의 성적은 매우 낮았고, 그래서 올해 그는 열심히 공부하기로 결심했습니다."
"As the saying goes, birds of a feather flock together.",유유상종이라는 말이 있습니다.
"I took the risk with these stocks hoping that fortune will favour the bold, but I ended up losing my entire life saving in just one transaction.","저는 행운이 용감한 자들의 편이길 바라며 이 주식들로 위험을 감수했지만, 결국 단 한 번의 거래로 제 모든 생명을 잃게 되었습니다."
Free tickets just fell into my lap.,공짜표가 생겼어.
I didn't know it would have a snowball effect.,나는 이것이 눈덩이 효과처럼 불어날지 몰랐어요.
"The kids were skeptical about the existence of a mysterious creature in the woods, but once they saw its footprints, they realized that ""Seeing is believing.""","아이들은 숲 속에 신비한 생물이 존재한다는 사실에 회의적이었지만, 백문이 불여 일견이라, 그 발자국을 직접 보고서야 믿었습니다."
I can't answer your question. I have my own bigger fish to fry.,저는 대답할 수 없어요. 제 코가 석자라.
Max knew his daughter was growing up when she got a job and finally had her foot in the door.,맥스는 딸이 직업을 얻었을 때 성장하고 있다는 것을 알았고 마침내 문에 발을 들여 놓았습니다.
my producer told me that I have been barking up the wrong tree.,피디님 말이 제가 헛다리 짚고 있었다고 하네요.
The job interview went very well; I'm confident that it's in the bag.,취업 면접은 아주 잘 진행되었다. 나는 그것이 확실하다고 확신한다.
Make hay while the sun shines.,좋은 기회는 놓치지 마라.
We have to double-check everything before submitting the report. The devil is in the details.,우리는 보고서를 제출하기 전에 모든 것을 두 번씩 확인해야 해. 문제점은 세부사항에 있을 수 있으니까.
He was upset and crying so hard that he couldn't snap out of it.,"그는 패닉, 두려움, 히스테리아의 통제에서 벗어날 수 없어서 울고 있었습니다."
"My friends are obsessed with buying iPhone, but I refuse to get on the bandwagon.","제 친구들은 아이폰을 사는 것에 집착하지만, 저는 유행에 편승하는 것을 거부합니다."
"Since we don't have enough money to send both our children to college, we're between the devil and the deep blue sea about what to do.",두 아이를 대학에 보낼 돈이 부족해 어떻게 해야 할지 진퇴양난에 빠져 고민하고 있습니다.
She's always trying to mooch a ride from her coworkers instead of taking public transportation.,그녀는 대중교통을 이용하는 대신 항상 동료들의 차를 타려고 노력합니다.
"In a bid to gain independence, she agreed to get married early, not knowing she was jumping out of the frying pan into the fire.","독립을 얻기 위해, 그녀는 자신이 불 속으로 뛰어드는 것을 알지 못한 채 일찍 결혼하기로 동의했습니다."
I will play it by ear.,상황 보면서 진행 할게요.
The movie star hasn't been in any films; he's a has-been.,그 영화배우는 영화에 출연한 적이 없어요. 그는 한물간 사람이에요.
I gave it my best shot.,나는 최선을 다했다.
"He never considered my advice to drive slowly, unless the accident happened with him. Someone has said the truth a burnt child dreads the fire.","그는 사고가 자신에게 일어나지 않는 한, 천천히 운전하라는 제 조언을 전혀 고려하지 않았습니다. 누군가는 자라보고 놀란 가슴 솥뚜껑 보고 놀란다고 말했습니다."
That company is growing by leaps and bounds.,그 회사는 급속히 성장하고 있다.
Many students burn their bridges while preparing for that entrance exams.,많은 학생들이 배수진을 치고 입학 시험을 준비한다.
"She complained that she was passed over for promotion, but there's no point crying over split milk.","그녀가 승진 대상에서 제외 된 것으로 불만을 제기했지만, 이미 엎지러진 물이라서 소용 없었다."
I think it's a piece of cake to me.,뭐 편하게 해도 될 거 같아요.
She'll make a great wife and mother; she has both feet on the ground.,그녀는 훌륭한 아내이자 어머니가 될 것입니다. 그녀는 실용적입니다.
"He has quit his job, gained weight, and I think may be abusing drugs. It looks like he's really gone to pot.",직장을 그만두고 살이 쪘는데 약물을 남용하는 것 같아요. 정말 많이 나빠진 것 같아요.
you look sad. A penny for your thoughts.,슬퍼 보이는 군요. 괜찮다면 이야기를 들려주세요.
"You guys are moving fast, but there's no way you're actually comprehending anything. I'am taking my time and reading deliberately, and you know what they say, slow annd stead sinns the race.",두사람을 빨리 읽네요. 하지만 분명히 하나도 이해 못 했을 거예요. 난 시간을 들여서 세밀히 읽죠. 이런 말 있죠? 끈기 있는자가 승리한다
It really is incredibly weird when you wrap your head around it.,자네가 그것을 이해할 때 정말이지 믿을 수 없을 정도로 오싹하다.
"Yeah, well, Bernadette's a little under the weather and my mom's kind of under my dentist.","예, 글쎄, 베르나데뜨가 약간 기운이 없어. 그리고 우리 엄마는 치과 의사선생님 아래에 계셔."
They have a lot of evidence against that criminal. They are going to throw the book at him at the trial.,그들은 그 범죄자에게 불리한 많은 증거를 가지고 있습니다. 그들은 재판에서 그에게 법을 어긴 죄로 엄중히 처벌할 겁니다.
I got off on the wrong foot.,일이 처음 부터 꼬였어요.
I just want to stay home and goof off.,저는 그냥 집에 있으면서 빈둥거리고 싶어요.
"Ellen was meek, but even a worm will turn.","엘렌은 온순하지만, 지렁이도 밟으면 꿈틀하는 법이다."
In this industry fortune favours the bold You cannot expect to be a successful action stuntman without being brave during scenes.,이 업계에서 운이 좋은 용감한 액션 스턴트맨은 장면에서 용감하지 않고서는 성공적인 액션 스턴트맨이 될 수 없습니다.
The industry needs more investment across the board.,그 산업 전반에 걸쳐 더 많은 투자가 필요하다.
She has unrealistic dreams; she has her head in the clouds.,그녀는 비현실적인 꿈을 꾸고 있습니다. 그녀는 머리가 복잡합니다.
I racked my brain to remember who I was supposed to call back.,나는 내가 누구에게 다시 전화해야 하는지 기억하려고 머리를 짜냈습니다.
"When Mary saw John with another woman, Mary went on the warpath.",메리는 존이 다른 여자와 있는 것을 보고 매우 화가 났습니다.
"Qualifying was my only goal, so winning is icing on the cake. ",예선이 나의 유일한 목표였기 때문에 우승은 금상첨화였습니다.
The new teacher doesn't seem to know what he's teaching. He's not playing with a full deck.,새 선생님은 자신이 무엇을 가르치는지 모르는 것 같습니다. 그는 비정삭적입니다.
She said that the end justifies the means.,그녀가 모로 가도 서울만 가면 된다고 말했다.
She is not dating anyone seriously and is still playing the field.,그녀는 누구와도 진지하게 연애하지 않고 아직도 여러 사람과 데이트 중이에요.
Her comment really hit below the belt.,그녀의 말은 누군가에게 잔인하고 부당하게 상처를 주었습니다.
I was just playing devil's advocate.,난 그저 의도적으로 반대자를 흉내낸 거야.
Stop accusing each other – you are both responsible for this accident. Pot calling the kettle black!,서로를 비난하지 마세요. 이 사고는 두 분 모두에게 책임이 있습니다. 똥 묻은 개가 겨 묻은 개 나무라는 격입니다.
"I cannot believe you spilled the beans about our party tomorrow, now I'll have to invite Nancy.​",우리 파티에 대해서 니가 떠들어댔다는게 믿어지지가 않아. 이제 낸시도 초대해야만 하잖아.
Kim does not like the logic and keeps her head in the clouds all the time.,김씨는 논리를 좋아하지 않아서 항상 딴 생각을 한다.
"James wanted to impress his boss by completing the report overnight, but he soon discovered that more haste, less speed, as his tiredness resulted in a report full of errors.","James는 하룻밤 사이에 보고서를 작성하여 상사에게 깊은 인상을 남기고 싶었지만, 피로로 인해 보고서에 오류가 가득했기 때문에 급할수록 돌아가라는 사실을 곧 알게 되었습니다."
She ordered some brandy as a nightcap.,그녀는 떠나기 전 마지막으로 브랜디를 주문했습니다.
I wonder how my son had weathered the storm after lost his job.,저는 제 아들이 실직한 후 어떻게 고비를 이겨냈는지 궁금합니다.
The theme for this year's party will not work. We need to think up a new idea.,올해 파티 주제가 안 될 것 같아요. 새로운 아이디어를 생각해 봐야 해요.
Newspaper advertising works well for us because we get the best bang for the buck.,신문 광고는 지출된 돈에 대한 가치를 얻기 때문에 우리에게 효과가 좋습니다.
